3.33	107623	107396	107654	-9.09483	7.81367	1.28116
3.34	107627	107439	107682	-9.50407	8.20013	1.30394
3.35	107627	107478	107701	-9.85472	8.53972	1.31499
3.36	107622	107512	107710	-10.1446	8.82862	1.31598
3.37	107614	107540	107710	-10.3719	9.06313	1.30882
3.38	107601	107564	107705	-10.5353	9.24005	1.29529
3.39	107583	107582	107694	-10.6338	9.35697	1.27682
3.4	107562	107593	107679	-10.6667	9.41255	1.25412
3.41	107535	107599	107661	-10.6338	9.4067	1.22709
3.42	107505	107598	107639	-10.5353	9.33995	1.1954
3.43	107471	107592	107614	-10.3719	9.2131	1.15884
3.44	107433	107579	107585	-10.1446	9.02748	1.11712
3.45	107392	107560	107551	-9.85472	8.78444	1.07027
3.46	107348	107536	107514	-9.50407	8.48511	1.01896
3.47	107301	107506	107473	-9.09483	8.13095	0.963874
3.48	107251	107470	107429	-8.62951	7.72368	0.905832
3.49	107200	107429	107382	-8.111	7.26599	0.845009
3.5	107145	107382	107334	-7.54247	6.76242	0.780048
3.51	107085	107331	107282	-6.92745	6.21794	0.709507
3.52	107020	107276	107225	-6.26971	5.63769	0.63202
3.53	106948	107217	107163	-5.57332	5.02699	0.546326
3.54	106869	107156	107095	-4.84257	4.38991	0.452651
3.55	106783	107092	107020	-4.08196	3.72928	0.352679
3.56	106692	107026	106940	-3.29618	3.04722	0.24896
3.57	106597	106958	106857	-2.49008	2.3463	0.143784
3.58	106500	106887	106772	-1.66863	1.62992	0.0387129
3.59	106402	106814	106688	-0.836897	0.902694	-0.0657967
3.6	106303	106739	106605	-2.76295e-12	0.16977	-0.16977
3.61	106629	106665	106522	6.27529e-28	-0.0748084	0.0748084
3.62	106694	106643	106717	6.2791e-28	-0.0380997	0.0380997
3.63	106681	106648	106688	6.27836e-28	-0.0409995	0.0409995
3.64	106680	106649	106690	6.27829e-28	-0.0369016	0.0369016
3.65	106677	106650	106687	6.27814e-28	-0.0337828	0.0337828
3.66	106675	106651	106685	6.27802e-28	-0.0306408	0.0306408
3.67	106674	106651	106682	6.27792e-28	-0.0276004	0.0276004
3.68	106672	106652	106680	6.27782e-28	-0.0246499	0.0246499
3.69	106670	106653	106677	6.27774e-28	-0.0218117	0.0218117
3.7	106669	106653	106675	6.27766e-28	-0.0191116	0.0191116
3.71	106668	106654	106673	6.27758e-28	-0.0165904	0.0165904
3.72	106667	106654	106671	6.27751e-28	-0.0142714	0.0142714
3.73	106665	106655	106669	6.27744e-28	-0.0121788	0.0121788
3.74	106664	106655	106667	6.27738e-28	-0.0103304	0.0103304
3.75	106663	106655	106666	6.27732e-28	-0.008723	0.008723
3.76	106662	106656	106665	6.27726e-28	-0.00733828	0.00733828
3.77	106662	106656	106663	6.27721e-28	-0.00614911	0.00614911
3.78	106661	106656	106663	6.27717e-28	-0.00512952	0.00512952
3.79	106660	106656	106662	6.27713e-28	-0.00425641	0.00425641
3.8	106660	106657	106661	6.2771e-28	-0.00350828	0.00350828
3.81	106659	106657	106660	6.27707e-28	-0.00286801	0.00286801
3.82	106659	106657	106660	6.27704e-28	-0.00232142	0.00232142
